"participant","year","signature","ratification","accession","succession","cat_ratify"
"The former Yugoslav Republic of Macedonia",1987,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1988,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1989,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1990,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1991,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1992,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1993,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1994,0,0,0,1,1
"The former Yugoslav Republic of Macedonia",1995,0,0,0,1,1
"The former Yugoslav Republic of Macedonia",1996,0,0,0,1,1
"The former Yugoslav Republic of Macedonia",1997,0,0,0,1,1
"The former Yugoslav Republic of Macedonia",1998,0,0,0,1,1
"The former Yugoslav Republic of Macedonia",1999,0,0,0,1,1
"Timor-Leste",1981,0,0,0,0,0
"Timor-Leste",1982,0,0,0,0,0
"Timor-Leste",1983,0,0,0,0,0
"Timor-Leste",1984,0,0,0,0,0
"Timor-Leste",1985,0,0,0,0,0
"Timor-Leste",1986,0,0,0,0,0
"Timor-Leste",1987,0,0,0,0,0
"Timor-Leste",1988,0,0,0,0,0
"Timor-Leste",1989,0,0,0,0,0
"Timor-Leste",1990,0,0,0,0,0
"Timor-Leste",1991,0,0,0,0,0
"Timor-Leste",1992,0,0,0,0,0
"Timor-Leste",1993,0,0,0,0,0
"Timor-Leste",1994,0,0,0,0,0
"Timor-Leste",1995,0,0,0,0,0
"Timor-Leste",1996,0,0,0,0,0
"Timor-Leste",1997,0,0,0,0,0
"Timor-Leste",1998,0,0,0,0,0
"Timor-Leste",1999,0,0,0,0,0
"Togo",1981,0,0,0,0,0
"Togo",1982,0,0,0,0,0
"Togo",1983,0,0,0,0,0
"Togo",1984,0,0,0,0,0
"Togo",1985,0,0,0,0,0
"Togo",1986,0,0,0,0,0
"Togo",1987,1,1,0,0,1
"Togo",1988,1,1,0,0,1
"Togo",1989,1,1,0,0,1
"Togo",1990,1,1,0,0,1
"Togo",1991,1,1,0,0,1
"Togo",1992,1,1,0,0,1
"Togo",1993,1,1,0,0,1
"Togo",1994,1,1,0,0,1
"Togo",1995,1,1,0,0,1
"Togo",1996,1,1,0,0,1
"Togo",1997,1,1,0,0,1
"Togo",1998,1,1,0,0,1
"Togo",1999,1,1,0,0,1
"Tunisia",1981,0,0,0,0,0
"Tunisia",1982,0,0,0,0,0
"Tunisia",1983,0,0,0,0,0
"Tunisia",1984,0,0,0,0,0
"Tunisia",1985,0,0,0,0,0
"Tunisia",1986,0,0,0,0,0
"Tunisia",1987,1,0,0,0,0
"Tunisia",1988,1,1,0,0,1
"Tunisia",1989,1,1,0,0,1
"Tunisia",1990,1,1,0,0,1
"Tunisia",1991,1,1,0,0,1
"Tunisia",1992,1,1,0,0,1
"Tunisia",1993,1,1,0,0,1
"Tunisia",1994,1,1,0,0,1
"Tunisia",1995,1,1,0,0,1
"Tunisia",1996,1,1,0,0,1
"Tunisia",1997,1,1,0,0,1
"Tunisia",1998,1,1,0,0,1
"Tunisia",1999,1,1,0,0,1
"Turkey",1981,0,0,0,0,0
"Turkey",1982,0,0,0,0,0
"Turkey",1983,0,0,0,0,0
"Turkey",1984,0,0,0,0,0
"Turkey",1985,0,0,0,0,0
"Turkey",1986,0,0,0,0,0
"Turkey",1987,0,0,0,0,0
"Turkey",1988,1,1,0,0,1
"Turkey",1989,1,1,0,0,1
"Turkey",1990,1,1,0,0,1
"Turkey",1991,1,1,0,0,1
"Turkey",1992,1,1,0,0,1
"Turkey",1993,1,1,0,0,1
"Turkey",1994,1,1,0,0,1
"Turkey",1995,1,1,0,0,1
"Turkey",1996,1,1,0,0,1
"Turkey",1997,1,1,0,0,1
"Turkey",1998,1,1,0,0,1
"Turkey",1999,1,1,0,0,1
"Turkmenistan",1981,0,0,0,0,0
"Turkmenistan",1982,0,0,0,0,0
"Turkmenistan",1983,0,0,0,0,0
"Turkmenistan",1984,0,0,0,0,0
"Turkmenistan",1985,0,0,0,0,0
"Turkmenistan",1986,0,0,0,0,0
"Turkmenistan",1987,0,0,0,0,0
"Turkmenistan",1988,0,0,0,0,0
"Turkmenistan",1989,0,0,0,0,0
"Turkmenistan",1990,0,0,0,0,0
"Turkmenistan",1991,0,0,0,0,0
"Turkmenistan",1992,0,0,0,0,0
"Turkmenistan",1993,0,0,0,0,0
"Turkmenistan",1994,0,0,0,0,0
"Turkmenistan",1995,0,0,0,0,0
"Turkmenistan",1996,0,0,0,0,0
"Turkmenistan",1997,0,0,0,0,0
"Turkmenistan",1998,0,0,0,0,0
"Turkmenistan",1999,0,0,1,0,1
"Uganda",1981,0,0,0,0,0
"Uganda",1982,0,0,0,0,0
"Uganda",1983,0,0,0,0,0
"Uganda",1984,0,0,0,0,0
"Uganda",1985,0,0,0,0,0
"Uganda",1986,0,0,1,0,1
"Uganda",1987,0,0,1,0,1
"Uganda",1988,0,0,1,0,1
"Uganda",1989,0,0,1,0,1
"Uganda",1990,0,0,1,0,1
"Uganda",1991,0,0,1,0,1
"Uganda",1992,0,0,1,0,1
"Uganda",1993,0,0,1,0,1
"Uganda",1994,0,0,1,0,1
"Uganda",1995,0,0,1,0,1
"Uganda",1996,0,0,1,0,1
"Uganda",1997,0,0,1,0,1
"Uganda",1998,0,0,1,0,1
"Uganda",1999,0,0,1,0,1
"Ukraine",1981,0,0,0,0,0
"Ukraine",1982,0,0,0,0,0
"Ukraine",1983,0,0,0,0,0
"Ukraine",1984,0,0,0,0,0
"Ukraine",1985,0,0,0,0,0
"Ukraine",1986,1,0,0,0,0
"Ukraine",1987,1,1,0,0,1
"Ukraine",1988,1,1,0,0,1
"Ukraine",1989,1,1,0,0,1
"Ukraine",1990,1,1,0,0,1
"Ukraine",1991,1,1,0,0,1
"Ukraine",1992,1,1,0,0,1
"Ukraine",1993,1,1,0,0,1
"Ukraine",1994,1,1,0,0,1
"Ukraine",1995,1,1,0,0,1
"Ukraine",1996,1,1,0,0,1
"Ukraine",1997,1,1,0,0,1
"Ukraine",1998,1,1,0,0,1
"Ukraine",1999,1,1,0,0,1
"United Arab Emirates",1981,0,0,0,0,0
"United Arab Emirates",1982,0,0,0,0,0
"United Arab Emirates",1983,0,0,0,0,0
"United Arab Emirates",1984,0,0,0,0,0
"United Arab Emirates",1985,0,0,0,0,0
"United Arab Emirates",1986,0,0,0,0,0
"United Arab Emirates",1987,0,0,0,0,0
"United Arab Emirates",1988,0,0,0,0,0
"United Arab Emirates",1989,0,0,0,0,0
"United Arab Emirates",1990,0,0,0,0,0
"United Arab Emirates",1991,0,0,0,0,0
"United Arab Emirates",1992,0,0,0,0,0
"United Arab Emirates",1993,0,0,0,0,0
"United Arab Emirates",1994,0,0,0,0,0
"United Arab Emirates",1995,0,0,0,0,0
"United Arab Emirates",1996,0,0,0,0,0
"United Arab Emirates",1997,0,0,0,0,0
"United Arab Emirates",1998,0,0,0,0,0
"United Arab Emirates",1999,0,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1981,0,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1982,0,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1983,0,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1984,0,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1985,1,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1986,1,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1987,1,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1988,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1989,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1990,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1991,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1992,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1993,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1994,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1995,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1996,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1997,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1998,1,1,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1999,1,1,0,0,1
"United States of America",1981,0,0,0,0,0
"United States of America",1982,0,0,0,0,0
"United States of America",1983,0,0,0,0,0
"United States of America",1984,0,0,0,0,0
"United States of America",1985,0,0,0,0,0
"United States of America",1986,0,0,0,0,0
"United States of America",1987,0,0,0,0,0
"United States of America",1988,1,0,0,0,0
"United States of America",1989,1,0,0,0,0
"United States of America",1990,1,0,0,0,0
"United States of America",1991,1,0,0,0,0
"United States of America",1992,1,0,0,0,0
"United States of America",1993,1,0,0,0,0
"United States of America",1994,1,1,0,0,1
"United States of America",1995,1,1,0,0,1
"United States of America",1996,1,1,0,0,1
"United States of America",1997,1,1,0,0,1
"United States of America",1998,1,1,0,0,1
"United States of America",1999,1,1,0,0,1
"Uruguay",1981,0,0,0,0,0
"Uruguay",1982,0,0,0,0,0
"Uruguay",1983,0,0,0,0,0
"Uruguay",1984,0,0,0,0,0
"Uruguay",1985,1,0,0,0,0
"Uruguay",1986,1,1,0,0,1
"Uruguay",1987,1,1,0,0,1
"Uruguay",1988,1,1,0,0,1
"Uruguay",1989,1,1,0,0,1
"Uruguay",1990,1,1,0,0,1
"Uruguay",1991,1,1,0,0,1
"Uruguay",1992,1,1,0,0,1
"Uruguay",1993,1,1,0,0,1
"Uruguay",1994,1,1,0,0,1
"Uruguay",1995,1,1,0,0,1
"Uruguay",1996,1,1,0,0,1
"Uruguay",1997,1,1,0,0,1
"Uruguay",1998,1,1,0,0,1
"Uruguay",1999,1,1,0,0,1
"Uzbekistan",1981,0,0,0,0,0
"Uzbekistan",1982,0,0,0,0,0
"Uzbekistan",1983,0,0,0,0,0
"Uzbekistan",1984,0,0,0,0,0
"Uzbekistan",1985,0,0,0,0,0
"Uzbekistan",1986,0,0,0,0,0
"Uzbekistan",1987,0,0,0,0,0
"Uzbekistan",1988,0,0,0,0,0
"Uzbekistan",1989,0,0,0,0,0
"Uzbekistan",1990,0,0,0,0,0
"Uzbekistan",1991,0,0,0,0,0
"Uzbekistan",1992,0,0,0,0,0
"Uzbekistan",1993,0,0,0,0,0
"Uzbekistan",1994,0,0,0,0,0
"Uzbekistan",1995,0,0,1,0,1
"Uzbekistan",1996,0,0,1,0,1
"Uzbekistan",1997,0,0,1,0,1
"Uzbekistan",1998,0,0,1,0,1
"Uzbekistan",1999,0,0,1,0,1
"Vanuatu",1981,0,0,0,0,0
"Vanuatu",1982,0,0,0,0,0
"Vanuatu",1983,0,0,0,0,0
"Vanuatu",1984,0,0,0,0,0
"Vanuatu",1985,0,0,0,0,0
"Vanuatu",1986,0,0,0,0,0
"Vanuatu",1987,0,0,0,0,0
"Vanuatu",1988,0,0,0,0,0
"Vanuatu",1989,0,0,0,0,0
"Vanuatu",1990,0,0,0,0,0
"Vanuatu",1991,0,0,0,0,0
"Vanuatu",1992,0,0,0,0,0
"Vanuatu",1993,0,0,0,0,0
"Vanuatu",1994,0,0,0,0,0
"Vanuatu",1995,0,0,0,0,0
"Vanuatu",1996,0,0,0,0,0
"Vanuatu",1997,0,0,0,0,0
"Vanuatu",1998,0,0,0,0,0
"Vanuatu",1999,0,0,0,0,0
"Venezuela (Bolivarian Republic of)",1981,0,0,0,0,0
"Venezuela (Bolivarian Republic of)",1982,0,0,0,0,0
"Venezuela (Bolivarian Republic of)",1983,0,0,0,0,0
"Venezuela (Bolivarian Republic of)",1984,0,0,0,0,0
"Venezuela (Bolivarian Republic of)",1985,1,0,0,0,0
"Venezuela (Bolivarian Republic of)",1986,1,0,0,0,0
"Venezuela (Bolivarian Republic of)",1987,1,0,0,0,0
"Venezuela (Bolivarian Republic of)",1988,1,0,0,0,0
"Venezuela (Bolivarian Republic of)",1989,1,0,0,0,0
"Venezuela (Bolivarian Republic of)",1990,1,0,0,0,0
"Venezuela (Bolivarian Republic of)",1991,1,1,0,0,1
"Venezuela (Bolivarian Republic of)",1992,1,1,0,0,1
"Venezuela (Bolivarian Republic of)",1993,1,1,0,0,1
"Venezuela (Bolivarian Republic of)",1994,1,1,0,0,1
"Venezuela (Bolivarian Republic of)",1995,1,1,0,0,1
"Venezuela (Bolivarian Republic of)",1996,1,1,0,0,1
"Venezuela (Bolivarian Republic of)",1997,1,1,0,0,1
"Venezuela (Bolivarian Republic of)",1998,1,1,0,0,1
"Venezuela (Bolivarian Republic of)",1999,1,1,0,0,1
"Viet Nam",1981,0,0,0,0,0
"Viet Nam",1982,0,0,0,0,0
"Viet Nam",1983,0,0,0,0,0
"Viet Nam",1984,0,0,0,0,0
"Viet Nam",1985,0,0,0,0,0
"Viet Nam",1986,0,0,0,0,0
"Viet Nam",1987,0,0,0,0,0
"Viet Nam",1988,0,0,0,0,0
"Viet Nam",1989,0,0,0,0,0
"Viet Nam",1990,0,0,0,0,0
"Viet Nam",1991,0,0,0,0,0
"Viet Nam",1992,0,0,0,0,0
"Viet Nam",1993,0,0,0,0,0
"Viet Nam",1994,0,0,0,0,0
"Viet Nam",1995,0,0,0,0,0
"Viet Nam",1996,0,0,0,0,0
"Viet Nam",1997,0,0,0,0,0
"Viet Nam",1998,0,0,0,0,0
"Viet Nam",1999,0,0,0,0,0
"Yemen",1981,0,0,0,0,0
"Yemen",1982,0,0,0,0,0
"Yemen",1983,0,0,0,0,0
"Yemen",1984,0,0,0,0,0
"Yemen",1985,0,0,0,0,0
"Yemen",1986,0,0,0,0,0
"Yemen",1987,0,0,0,0,0
"Yemen",1988,0,0,0,0,0
"Yemen",1989,0,0,0,0,0
"Yemen",1990,0,0,0,0,0
"Yemen",1991,0,0,1,0,1
"Yemen",1992,0,0,1,0,1
"Yemen",1993,0,0,1,0,1
"Yemen",1994,0,0,1,0,1
"Yemen",1995,0,0,1,0,1
"Yemen",1996,0,0,1,0,1
"Yemen",1997,0,0,1,0,1
"Yemen",1998,0,0,1,0,1
"Yemen",1999,0,0,1,0,1
"Zambia",1981,0,0,0,0,0
"Zambia",1982,0,0,0,0,0
"Zambia",1983,0,0,0,0,0
"Zambia",1984,0,0,0,0,0
"Zambia",1985,0,0,0,0,0
"Zambia",1986,0,0,0,0,0
"Zambia",1987,0,0,0,0,0
"Zambia",1988,0,0,0,0,0
"Zambia",1989,0,0,0,0,0
"Zambia",1990,0,0,0,0,0
"Zambia",1991,0,0,0,0,0
"Zambia",1992,0,0,0,0,0
"Zambia",1993,0,0,0,0,0
"Zambia",1994,0,0,0,0,0
"Zambia",1995,0,0,0,0,0
"Zambia",1996,0,0,0,0,0
"Zambia",1997,0,0,0,0,0
"Zambia",1998,0,0,1,0,1
"Zambia",1999,0,0,1,0,1
